absolute_course_url,course_name,subject_name
https://www.class-central.com/course/coursera-financial-markets---2841,Financial Markets 金融市场（中文版）,Business
https://www.class-central.com/course/coursera-on-strategy-what-managers-can-learn-from-philosophy-part-2-2945,On Strategy: What Managers can learn from Philosophy - Part 2,Business
https://www.class-central.com/course/coursera-design-thinking-for-business-innovation-649,Design Thinking for Business Innovation,Business
https://www.class-central.com/course/novoed-market-analysis-at-the-bottom-of-the-pyramid-3143,Market Analysis at the Bottom of the Pyramid,Business
https://www.class-central.com/course/novoed-scaling-smart-how-to-grow-your-impact-3145,Scaling Smart: How to Grow Your Impact,Business
https://www.class-central.com/course/gacco-ga038-gacco-evernotegacco-3560,ga038: 《gacco特別企画》Evernoteで広がるgaccoの学びスタイル,Business
https://www.class-central.com/course/coursera-how-green-is-that-product-an-introduction-to-life-cycle-environmental-assessment-854,How Green Is That Product? An Introduction to Life Cycle Environmental Assessment,Business
https://www.class-central.com/course/france-universite-numerique-les-nouveaux-challenges-du-marketing-de-la-grande-consommation-4706,Les nouveaux challenges du marketing de la grande consommation,Business
https://www.class-central.com/course/openlearning-think-like-an-engineer-3365,Think like an Engineer,Business
https://www.class-central.com/course/ionis-creer-l-engagement-et-fideliser-2828,Créer l’engagement et fidéliser,Business
https://www.class-central.com/course/ionis-storytelling-digital-3521,Storytelling digital,Business
https://www.class-central.com/course/ionis-growth-hacking-outils-et-methodes-pour-booster-votre-startup-2188,Growth Hacking : Outils et méthodes pour booster votre startup,Business
https://www.class-central.com/course/ionis-storytelling-des-managers-2922,Storytelling des managers,Business
https://www.class-central.com/course/ionis-maitriser-les-bases-du-storytelling-2923,Maîtriser les bases du storytelling,Business
https://www.class-central.com/course/ionis-consommation-mobile-cles-et-enjeux-marketing-2191,Consommation mobile : clés et enjeux marketing,Business
https://www.class-central.com/course/ionis-le-manager-developper-ses-qualites-creatives-au-quotidien-2587,Le manager : développer ses qualités créatives au quotidien,Business
https://www.class-central.com/course/futurelearn-innovation-and-enterprise-1253,Innovation and Enterprise,Business
https://www.class-central.com/course/canvas-network-the-future-of-work-3380,The Future of Work,Business
https://www.class-central.com/course/iversity-store-design-visual-merchandising-and-shopper-marketing-3366,"Store Design, Visual Merchandising and Shopper Marketing",Business
https://www.class-central.com/course/coursera-analyzing-global-trends-for-business-and-society-1751,Analyzing Global Trends for Business and Society,Business
https://www.class-central.com/course/independent-options-and-pathways-for-action-stakeholder-engagement-3364,Options and pathways for action: Stakeholder Engagement,Business
https://www.class-central.com/course/independent-developing-repeatable-models-to-scale-your-impact-3623,Developing Repeatable Models® to Scale Your Impact,Business
https://www.class-central.com/course/emma-mobile-devices-in-everyday-life-3741,Mobile Devices in Everyday Life,Business
https://www.class-central.com/course/miriadax-gestion-del-clima-organizacional-y-el-bienestar-en-el-trabajo-1687,Gestión del Clima Organizacional y el Bienestar en el trabajo,Business
https://www.class-central.com/course/coursera-public-private-partnerships-ppp-how-can-ppps-help-deliver-better-services-3280,Public-Private Partnerships (PPP): How can PPPs help deliver better services?,Business
https://www.class-central.com/course/coursera-asset-pricing-part-1-1052,"Asset Pricing, Part 1",Business
https://www.class-central.com/course/coursera-asset-pricing-part-2-2873,"Asset Pricing, Part 2",Business
https://www.class-central.com/course/gacco-ga036-mba-3680,ga036: MBA戦略経営,Business
https://www.class-central.com/course/edx-marketing5501x-marketing-for-non-marketers-3302,Marketing5501x: Marketing for Non-Marketers,Business
https://www.class-central.com/course/nptel-manufacturing-systems-technology-3974,Manufacturing Systems Technology,Business
https://www.class-central.com/course/coursera-international-marketing-in-asia-3883,International Marketing in Asia,Business
https://www.class-central.com/course/nptel-quantitative-finance-3968,Quantitative Finance,Business
https://www.class-central.com/course/openlearning-kuwait-global-technopreneurship-challenge-3752,Kuwait Global Technopreneurship Challenge,Business
https://www.class-central.com/course/novoed-claridad-sobre-el-impacto-social-componentes-fundamentales-de-acumen-para-el-analisis-del-impacto-3666,Claridad Sobre el Impacto Social: Componentes Fundamentales de Acumen para el Análisis del Impacto,Business
https://www.class-central.com/course/gacco-ga005----1945,ga005: 経営（マネジメント）入門,Business
https://www.class-central.com/course/edx-engaging-with-innovation-ecosystems-the-corporate-perspective-2684,Engaging with Innovation Ecosystems: The Corporate Perspective,Business
https://www.class-central.com/course/coursera-international-organizations-management-674,International Organizations Management,Business
https://www.class-central.com/course/gacco-ga039--3685,ga039: スポーツビジネス入門,Business
https://www.class-central.com/course/edx-15-671x-transforming-business-society-and-self-with-u-lab-2173,"15.671x: Transforming Business, Society, and Self with U.Lab",Business
https://www.class-central.com/course/iversity-musician-as-a-startup-4017,Musician as a Startup,Business
https://www.class-central.com/course/nptel-manufacturing-systems-technology-part-ii-4436,Manufacturing systems technology part II,Business
https://www.class-central.com/course/independent-un-mooc-d-initiation-aux-ressources-humaines-3761,Un MOOC d'initiation aux Ressources Humaines,Business
https://www.class-central.com/course/novoed-market-segmentation-at-the-bottom-of-the-pyramid-3664,Market Segmentation at the Bottom of the Pyramid,Business
https://www.class-central.com/course/iversity-digital-and-social-media-marketing-3849,Digital and Social Media Marketing,Business
https://www.class-central.com/course/independent-atencion-y-servicio-al-cliente-4573,Atención y servicio al cliente,Business
https://www.class-central.com/course/futurelearn-managing-people-engaging-your-workforce-1761,Managing People: Engaging Your Workforce,Business
https://www.class-central.com/course/miriadax-claves-de-educacion-financiera-para-la-ciudadania-2223,Claves de Educación Financiera para la Ciudadanía,Business
https://www.class-central.com/course/miriadax-excel-avanzado-2347,Excel Avanzado,Business
https://www.class-central.com/course/edraak-----4117,مبادئ إدارة الموارد البشرية,Business
https://www.class-central.com/course/coursera-private-equity-and-investment-funds-4390,Private Equity and Investment Funds,Business
https://www.class-central.com/course/miriadax-presentaciones-eficaces-1097,Presentaciones Eficaces,Business
https://www.class-central.com/course/coursera-introduction-to-finance-345,Introduction to Finance,Business
https://www.class-central.com/course/independent-board-strategy-for-social-enterprise-best-practices-to-maximize-your-impact-2671,Board strategy for Social Enterprise: Best practices to maximize your Impact,Business
https://www.class-central.com/course/edx-il3x-inclusive-leadership-training-maximizing-work-life-for-your-success-3874, IL3x: Inclusive Leadership Training: Maximizing Work-Life for Your Success,Business
https://www.class-central.com/course/gacco-ga016--4027,ga016: イノベーション入門,Business
https://www.class-central.com/course/miriadax-marketing-um-novo-horizonte-se-apresenta-3569,Marketing: um novo horizonte se apresenta,Business
https://www.class-central.com/course/iversity-building-strong-digital-brands-4374,Building Strong Digital Brands,Business
https://www.class-central.com/course/france-universite-numerique-dialogue-social-et-formation-continue-4510,Dialogue social et formation continue,Business
https://www.class-central.com/course/edcast-driving-adoption-of-innovation-at-the-base-of-the-pyramid-3622,Driving Adoption of Innovation at the Base of the Pyramid,Business
https://www.class-central.com/course/edraak----2865,مهارات التطور المهني,Business
https://www.class-central.com/course/miriadax-leadership-for-change-liderazgo-en-tiempos-de-cambio-3866,Leadership for Change / Liderazgo en tiempos de cambio,Business
https://www.class-central.com/course/independent-business-in-a-political-age-3390,Business in a Political Age,Business
https://www.class-central.com/course/france-universite-numerique-bien-archiver-la-reponse-au-desordre-numerique-4457,Bien archiver : la réponse au désordre numérique,Business
https://www.class-central.com/course/miriadax-coaching-de-vida-3686,Coaching de Vida,Business
https://www.class-central.com/course/novoed-scaling-smart-developing-repeatable-models-to-grow-your-impact-4021,Scaling Smart: Developing Repeatable Models® to Grow Your Impact,Business
https://www.class-central.com/course/miriadax-preparacion-de-la-certificacion-pmp-project-management-professional-4963,Preparación de la certificación PMP (Project Management Professional),Business
https://www.class-central.com/course/edraak---------4681,من فكرة الى شركة: مقدمة في ريادة الأعمال,Business
https://www.class-central.com/course/iversity-einfuhrung-in-die-betriebswirtschaftslehre-1207,Einführung in die Betriebswirtschaftslehre,Business
https://www.class-central.com/course/edraak------3567,ريادة الأعمال: من هو عميلك,Business
https://www.class-central.com/course/edx-analyzing-global-trends-for-business-and-society-4806,Analyzing Global Trends for Business and Society,Business
https://www.class-central.com/course/coursera-financing-for-development-4076,Financing for Development,Business
https://www.class-central.com/course/independent-csr-value-creation-1970,CSR & Value Creation,Business
https://www.class-central.com/course/miriadax-busqueda-y-gestion-de-la-informacion-en-la-web-4968,Búsqueda y Gestión de la Información en la Web,Business
https://www.class-central.com/course/edraak-----4874,تخطيط الأمور المالية الشخصية,Business
https://www.class-central.com/course/edx-advanced-credit-risk-management-4590,Advanced Credit Risk Management,Business
https://www.class-central.com/course/canvas-network-gerenciamento-de-financas-pessoais-personal-finance-management-1923,Gerenciamento de Financas Pessoais (Personal Finance Management),Business
https://www.class-central.com/course/rwaq-----5325,فن اداره الفنادق,Business
https://www.class-central.com/course/nptel-probability-and-stochastics-for-finance-5220,Probability and Stochastics for finance,Business
https://www.class-central.com/course/miriadax-innotools-transforma-tu-idea-de-negocio-1118,Innotools: Transforma tu idea de negocio,Business
https://www.class-central.com/course/coursera-improving-business-finances-and-operations-capstone-5650,Improving Business Finances and Operations Capstone,Business
https://www.class-central.com/course/edx-marketing5503x-customer-insight-through-qualitative-research-3346,Marketing5503x: Customer Insight through Qualitative Research,Business
https://www.class-central.com/course/novoed-scaling-up-your-venture-without-screwing-up-2237,Scaling Up Your Venture Without Screwing Up,Business
https://www.class-central.com/course/france-universite-numerique-documents-numeriques-du-papier-au-web-4741,"Documents numériques, du papier au web",Business
https://www.class-central.com/course/france-universite-numerique-le-meilleur-du-web-4740,Le meilleur du web,Business
https://www.class-central.com/course/france-universite-numerique-internet-les-autres-et-moi-1506,"Internet, les autres et moi",Business
https://www.class-central.com/course/novoed-3d-opportunity-additive-manufacturing-for-business-leaders-2099,3D Opportunity: Additive Manufacturing for Business Leaders,Business
https://www.class-central.com/course/canvas-network-creating-an-ethical-corporate-culture-2096,Creating an Ethical Corporate Culture,Business
https://www.class-central.com/course/gacco-ga059---5167,ga059: グローバルマネジメント（入門）,Business
https://www.class-central.com/course/gacco-gb008----4399,gb008: 《実務・資格講座》新規事業開発スキル,Business
https://www.class-central.com/course/canvas-network-certificate-in-basic-technical-writing-with-a-project-management-emphasis-3857,Certificate in Basic Technical Writing with a Project Management Emphasis,Business
https://www.class-central.com/course/canvas-network-innovating-in-operations-management-5647,Innovating in Operations Management ,Business
https://www.class-central.com/course/miriadax-el-emprendimiento-de-la-idea-a-la-accion-5654,El emprendimiento: de la idea a la acción,Business
https://www.class-central.com/course/miriadax-marketing-clave-para-el-crecimiento-de-negocios-deportivos-5656,Marketing: Clave para el crecimiento de negocios deportivos,Business
https://www.class-central.com/course/miriadax-publicidad-en-linea-campanas-en-facebook-y-adwords-5655,Publicidad en Línea. Campañas en Facebook y Adwords,Business
https://www.class-central.com/course/emma-excel-2010-4113,Excel 2010,Business
https://www.class-central.com/course/gacco-ga008---5684,ga008: ビジネススクール（入門）,Business
https://www.class-central.com/course/futurelearn-the-importance-of-money-in-business-3645,The Importance of Money in Business,Business
https://www.class-central.com/course/independent-mooc-oil-and-gas-from-exploration-to-distribution-4587,MOOC Oil and Gas:  From exploration to distribution,Business
https://www.class-central.com/course/novoed-cognitive-technologies-the-real-opportunities-for-business-4379,Cognitive technologies: The real opportunities for business,Business
https://www.class-central.com/course/edraak-----5226,إدارة المشاريع كمهارة حياتية,Business
https://www.class-central.com/course/gacco-ga062----5768,ga062: まちづくりの経済学 ～起業家が集う町・女川～,Business
https://www.class-central.com/course/rwaq-------6072,ريالي للوعي المالي - الدورة السادسة,Business
https://www.class-central.com/course/rwaq-----4749,ريالي للوعي المالي,Business
https://www.class-central.com/course/iversity-controlling-a-critical-success-factor-in-a-globalised-world-3257,Controlling - A Critical Success Factor in a Globalised World,Business
https://www.class-central.com/course/independent-managing-the-arts-cultural-organizations-in-transition-3157,Managing the Arts: Cultural Organizations in Transition,Business
https://www.class-central.com/course/edx-how-to-save-money-making-smart-financial-decisions-5880,How to Save Money: Making Smart Financial Decisions,Business
https://www.class-central.com/course/miriadax-finanzas-para-no-financieros-5771,Finanzas para No Financieros,Business
https://www.class-central.com/course/gacco-ga061--5687,ga061: えひめ南予通信大学,Business
https://www.class-central.com/course/coursera-valuation-capstone-4007,Valuation Capstone,Business
https://www.class-central.com/course/novoed-strategic-thinking-for-growing-your-enterprise-6128,Strategic Thinking for Growing Your Enterprise,Business
https://www.class-central.com/course/canvas-network-new-venture-discovery-from-idea-to-minimal-viable-product-3718,New Venture Discovery: From Idea to Minimal Viable Product,Business
https://www.class-central.com/course/edx-introduction-to-banking-and-financial-markets-i-5296,Introduction to Banking and Financial Markets - I,Business
https://www.class-central.com/course/gacco-ga042--3684,ga042: 会計プロフェッショナル入門,Business
https://www.class-central.com/course/edx-startup-success-how-to-launch-a-technology-company-in-6-steps-5059,Startup Success: How to Launch a Technology Company in 6 Steps,Business
https://www.class-central.com/course/coursera-accounting-for-business-decision-making-part-1-6081,Accounting for Business Decision Making: Part 1,Business
https://www.class-central.com/course/emma-the-organisation-of-cultural-enterprises-ii-4999,The organisation of cultural enterprises II,Business
https://www.class-central.com/course/coursera-investor-characteristics-and-behavioral-aspects-of-investment-6193,Investor Characteristics and Behavioral Aspects of Investment,Business
https://www.class-central.com/course/opensap-implementation-of-sap-cloud-for-analytics-6151,Implementation of SAP Cloud for Analytics,Business
https://www.class-central.com/course/futurelearn-storytelling-in-advertising-4126,Storytelling in Advertising,Business
https://www.class-central.com/course/france-universite-numerique-la-regulation-financiere-au-service-de-l-economie-10915,La régulation financière au service de l'économie,Business
https://www.class-central.com/course/janux-introduction-to-management-748,Introduction to Management,Business
https://www.class-central.com/course/edx-financex-personal-finance-planning-3837,FINANCEx: Personal Finance Planning,Business
https://www.class-central.com/course/miriadax-liderazgo-y-gestion-de-equipos-de-alto-rendimiento-4401,Liderazgo y gestión de equipos de alto rendimiento,Business
https://www.class-central.com/course/edx-uinov8x-user-innovation-a-path-to-entrepreneurship-3479,uINOV8x: User Innovation: A Path to Entrepreneurship,Business
https://www.class-central.com/course/coursera-accounting-for-business-decision-making-part-2-6078,Accounting for Business Decision Making: Part 2,Business
https://www.class-central.com/course/coursera-sport-sponsorship-let-them-play-6572,Sport Sponsorship. Let them Play,Business
https://www.class-central.com/course/novoed-technology-entrepreneurship-part-2-951,Technology Entrepreneurship Part 2,Business
https://www.class-central.com/course/coursera-fast-track-finance-1-6404,Fast Track Finance #1,Business
https://www.class-central.com/course/miriadax-encontrando-tesoros-en-la-red-3687,Encontrando tesoros en la red,Business
https://www.class-central.com/course/coursera-financial-evaluation-and-strategy-investments-2743,Financial Evaluation and Strategy: Investments,Business
https://www.class-central.com/course/miriadax-marketing-para-emprendedores-la-experiencia-chicha-6555,Marketing para emprendedores. La experiencia chicha,Business
https://www.class-central.com/course/miriadax-la-inteligencia-cultural-y-la-administracion-de-empresas-internacionales-6554,La inteligencia Cultural y la Administración de empresas internacionales,Business
https://www.class-central.com/course/coursera-accounting-making-sound-decisions-6091,Accounting: Making Sound Decisions,Business
https://www.class-central.com/course/canvas-network-a-behind-the-scenes-look-into-airline-operations-6669,A Behind The Scenes Look Into Airline Operations,Business
https://www.class-central.com/course/canvas-network-tourism-industry-analysis-1225,Tourism Industry Analysis,Business
https://www.class-central.com/course/gacco-ga049----4025,ga049: 観光・レジャー産業のマネジメント －業界イノベーションの種をさぐる－,Business
https://www.class-central.com/course/edx-banking-and-financial-markets-a-risk-management-perspective-6244,Banking and Financial Markets: A Risk Management Perspective,Business
https://www.class-central.com/course/futurelearn-developing-cultural-intelligence-for-leadership-4047,Developing Cultural Intelligence for Leadership,Business
https://www.class-central.com/course/coursera-marketing-understanding-your-customers-6092,Marketing: Understanding Your Customers,Business
https://www.class-central.com/course/coursera-organizational-behavior-managing-people-6094,Organizational Behavior: Managing People,Business
https://www.class-central.com/course/edx-introduction-to-marketing-essentials-5928,Introduction to Marketing Essentials,Business
https://www.class-central.com/course/coursera-finance-building-a-robust-business-6093,Finance: Building a Robust Business,Business
https://www.class-central.com/course/independent-community-manager-2207,Community Manager,Business
https://www.class-central.com/course/novoed-technology-entrepreneurship-470,Technology Entrepreneurship,Business
https://www.class-central.com/course/iversity-etourism-communication-perspectives-3723,eTourism: Communication Perspectives,Business
https://www.class-central.com/course/france-universite-numerique-entrepreneuriat-et-croissance-attitude-10926,Entrepreneuriat et Croissance Attitude,Business
https://www.class-central.com/course/novoed-organizational-capacity-assessment-to-action-3907,Organizational Capacity: Assessment to Action,Business
https://www.class-central.com/course/futurelearn-digital-marketing-challenges-and-insights-2217,Digital Marketing: Challenges and Insights,Business
https://www.class-central.com/course/novoed-leadership-ten-rules-for-impact-and-meaning-3909,Leadership: Ten Rules for Impact and Meaning,Business
https://www.class-central.com/course/novoed-how-to-scale-social-impact-3908,How to Scale Social Impact,Business
https://www.class-central.com/course/edx-einfuhrung-in-die-betriebswirtschaftslehre-7866,Einführung in die Betriebswirtschaftslehre,Business
https://www.class-central.com/course/futurelearn-futurism-and-business-dealing-with-complexity-6950,Futurism and Business: Dealing with Complexity,Business
https://www.class-central.com/course/france-universite-numerique-gerer-les-documents-numeriques-maitriser-les-risques-4584,Gérer les documents numériques : maîtriser les risques,Business
https://www.class-central.com/course/france-universite-numerique-gerer-son-entreprise-avec-un-erp-ou-un-progiciel-de-gestion-integre-4500,Gérer son entreprise avec un ERP ou un Progiciel de Gestion Intégré,Business
https://www.class-central.com/course/openlearning-lead-a-team-to-success-7439,Lead a Team to Success,Business
https://www.class-central.com/course/openlearning-spark-innovation-within-a-team-7437,Spark Innovation Within a Team,Business
https://www.class-central.com/course/openlearning-effective-communication-for-successful-leadership-7438,Effective Communication for Successful Leadership,Business
https://www.class-central.com/course/openlearning-deliver-powerful-presentations-7445,Deliver Powerful Presentations,Business
https://www.class-central.com/course/openlearning-foster-team-and-individual-growth-7446,Foster Team and Individual Growth,Business
https://www.class-central.com/course/openlearning-develop-business-networking-skills-7449,Develop business networking skills,Business
https://www.class-central.com/course/openlearning-develop-project-management-skills-7447,Develop Project Management Skills,Business
https://www.class-central.com/course/france-universite-numerique-creer-et-developper-son-association-etudiante-4481,Créer et développer son association étudiante,Business
https://www.class-central.com/course/coursera-media-platforms-7111,Media Platforms,Business
https://www.class-central.com/course/coursera-innovate-on-demand-7112,Innovate on Demand,Business
https://www.class-central.com/course/coursera-action-planning-7431,Action Planning,Business
https://www.class-central.com/course/futurelearn-innovation-the-key-to-business-success-2061,Innovation: The Key to Business Success,Business
https://www.class-central.com/course/janux-leadership-in-practice-8977,Leadership In Practice,Business
https://www.class-central.com/course/coursera-presupuestos-de-largo-plazo-de-bienes-de-capital-proyectos-de-inversion-7143,Presupuestos de largo plazo de bienes de capital. Proyectos de inversión,Business
https://www.class-central.com/course/nptel-business-ethics-7932,Business Ethics,Business
https://www.class-central.com/course/openlearning-effective-financial-management-for-small-business-7450,Effective Financial Management for Small Business,Business
https://www.class-central.com/course/openlearning-foster-strong-team-relationships-7443,Foster Strong Team Relationships,Business
https://www.class-central.com/course/openlearning-create-an-environment-of-continuous-improvement-7444,Create an Environment of Continuous Improvement,Business
https://www.class-central.com/course/openlearning-identify-and-mitigate-risk-7440,Identify and Mitigate Risk,Business
https://www.class-central.com/course/openlearning-drive-an-operational-plan-to-success-7442,Drive an Operational Plan to Success,Business
https://www.class-central.com/course/openlearning-uncovering-the-3-p-s-of-whs-7441,Uncovering the 3 P’s of WHS,Business
https://www.class-central.com/course/openlearning-create-and-launch-a-promotional-plan-7448,Create and Launch a Promotional Plan,Business
https://www.class-central.com/course/coursera-backtesting-and-performance-management-7006,Backtesting and Performance Management,Business
https://www.class-central.com/course/futurelearn-business-futures-the-sharing-economy-7647,Business Futures: the Sharing Economy,Business
https://www.class-central.com/course/coursera-abc-da-gestao-de-projetos-8147,ABC da Gestão de Projetos. ,Business
https://www.class-central.com/course/canvas-network-concert-production-techniques-artistry-and-business-development-6277,Concert Production Techniques: Artistry and Business Development ,Business
https://www.class-central.com/course/futurelearn-an-introduction-to-public-leadership-6629,An Introduction to Public Leadership,Business
https://www.class-central.com/course/futurelearn-business-futures-understanding-omni-channel-retailing-and-supply-chains-7649,Business Futures: Understanding Omni-channel Retailing and Supply Chains,Business
https://www.class-central.com/course/edx-advanced-leadership-for-engineers-leading-teams-organizations-and-networks-7881,"Advanced Leadership for Engineers: Leading Teams, Organizations and Networks",Business
https://www.class-central.com/course/france-universite-numerique-repondre-a-un-appel-d-offres-local-ou-international-10943,Répondre à un appel d'offres local ou international,Business
https://www.class-central.com/course/futurelearn-business-futures-sustainable-business-through-green-hr-7648,Business Futures: Sustainable Business Through Green HR,Business
https://www.class-central.com/course/edx-implementing-customer-insights-for-your-business-6019,Implementing Customer Insights for Your Business,Business
https://www.class-central.com/course/canvas-network-learning-the-cash-flow-statement-5899,Learning the Cash Flow Statement,Business
https://www.class-central.com/course/canvas-network-strategic-management-8268,Strategic Management,Business
https://www.class-central.com/course/france-universite-numerique-manager-le-fait-religieux-au-travail-10950,Manager le fait religieux au travail,Business
https://www.class-central.com/course/coursera-valuation-capstone-6224,Valuation Capstone,Business
https://www.class-central.com/course/canvas-network-how-to-talk-to-carol-developing-workplace-social-skills-8380,How to Talk to Carol: Developing Workplace Social Skills,Business
https://www.class-central.com/course/futurelearn-the-power-of-social-media-5792,The Power of Social Media,Business
https://www.class-central.com/course/france-universite-numerique-elements-de-sante-au-travail-pour-les-ingenieurs-et-managers-1508,Eléments de santé au travail pour les ingénieurs et managers,Business
https://www.class-central.com/course/coursera-valuing-projects-and-companies-4006,Valuing Projects and Companies,Business
https://www.class-central.com/course/france-universite-numerique-penser-et-piloter-son-business-model-avec-le-balanced-scorecard-10965,Penser et piloter son Business Model avec le Balanced Scorecard,Business
https://www.class-central.com/course/coursera-les-partenariats-public-prive-ppp-comment-offrir-de-meilleures-infrastructures-pour-les-services-publics-6008,Les Partenariats Public-Privé (PPP): Comment offrir de meilleures infrastructures pour les services publics,Business
https://www.class-central.com/course/coursera-ngo-building-capacity-of-csos-in-china-3201,NGO能力建设入门 Building Capacity of CSOs in China,Business
https://www.class-central.com/course/canvas-network-digital-me-managing-your-digital-self-3719,Digital.Me: Managing your Digital Self,Business
https://www.class-central.com/course/futurelearn-understanding-financial-crisis-business-cycles-and-policy-7397,Understanding Financial Crisis: Business Cycles and Policy,Business
https://www.class-central.com/course/edx-intermediate-financial-and-management-accounting-3553,Intermediate Financial and Management Accounting,Business
https://www.class-central.com/course/edx-introduction-to-financial-and-management-accounting-3552,Introduction to Financial and Management Accounting,Business
https://www.class-central.com/course/canvas-network-entrepreneurship-and-innovation-3489,Entrepreneurship and Innovation,Business
https://www.class-central.com/course/novoed-the-zen-of-saving-8850,The Zen of Saving,Business
https://www.class-central.com/course/gacco-ga035---3679,ga035: 『高校生対象夏休み特別開講』ビジネスプランをつくってみよう,Business
https://www.class-central.com/course/futurelearn-online-business-planning-for-success-6368,Online Business: Planning for Success,Business
https://www.class-central.com/course/coursera---launching-new-ventures-chinese-version-6883,创建企业: 科技的创业技术与战略  /  Launching New Ventures (Chinese Version),Business
https://www.class-central.com/course/coursera-launching-new-ventures-3375,Launching New Ventures,Business
https://www.class-central.com/course/coursera-lancer-une-startup-6986,Lancer une Startup,Business
https://www.class-central.com/course/edx-you-can-innovate-user-innovation-entrepreneurship-7816,You Can Innovate: User Innovation & Entrepreneurship,Business
https://www.class-central.com/course/edx-entrepreneurship-101-who-is-your-customer-1527,Entrepreneurship 101: Who is Your Customer?,Business
https://www.class-central.com/course/futurelearn-online-business-customer-profiling-for-success-6369,Online Business: Customer Profiling for Success,Business
https://www.class-central.com/course/futurelearn-foundation-of-innovation-and-entrepreneurship-in-china-6576,Foundation of Innovation and Entrepreneurship in China,Business
https://www.class-central.com/course/gacco-ga086--9040,ga086: 企業で働くリーダーのための実践マネジメント基礎講座,Business
https://www.class-central.com/course/miriadax-big-data-marketing-9232,Big data Marketing,Business
https://www.class-central.com/course/novoed-venture-deals-5939,Venture Deals,Business
https://www.class-central.com/course/coursera--------6218,"Платформы социальных медиа: история, аудитории, возможности использования",Business
https://www.class-central.com/course/coursera-smm-----smm--6219,"SMM-кампания: цели, стратегия, алгоритм, SMM-активности",Business
https://www.class-central.com/course/coursera--smm-----6217,"Основы SMM: тренды, аудитории, платформы, аналитика",Business
https://www.class-central.com/course/france-universite-numerique-les-fondamentaux-de-la-gestion-des-risques-financiers-5266,Les fondamentaux de la gestion des risques financiers,Business
https://www.class-central.com/course/independent-calculo-y-compensacion-de-la-huella-de-carbono-en-organizaciones-9493,Cálculo y compensación de la huella de carbono en organizaciones,Business
https://www.class-central.com/course/coursera-research-report-delivering-insights-9096,Research Report: Delivering Insights,Business
https://www.class-central.com/course/france-universite-numerique-apprendre-le-marketing-autrement-la-methode-du-produit-fil-rouge-1-10984,Apprendre le marketing autrement : la méthode du produit fil rouge 1,Business
https://www.class-central.com/course/futurelearn-business-analytics-using-forecasting-6739,Business Analytics Using Forecasting,Business
https://www.class-central.com/course/edx-entrepreneurship-103-show-me-the-money-7872,Entrepreneurship 103: Show Me The Money,Business
https://www.class-central.com/course/edx-entrepreneurship-102-do-you-have-a-product-2852,Entrepreneurship 102: Do You Have A Product?,Business
https://www.class-central.com/course/independent-making-sense-of-service-logic-3349,Making Sense of Service Logic,Business
https://www.class-central.com/course/federica-imprese-culturali-e-innovazione-sociale-7552,Imprese culturali e innovazione sociale,Business
https://www.class-central.com/course/futurelearn-online-business-pricing-for-success-6370,Online Business: Pricing for Success,Business
https://www.class-central.com/course/canvas-network-green-marketing-9227,Green Marketing,Business
https://www.class-central.com/course/novoed-making-sense-of-social-impact-acumen-s-building-blocks-for-impact-analysis-1826,Making Sense of Social Impact: Acumen’s Building Blocks for Impact Analysis,Business
https://www.class-central.com/course/france-universite-numerique-desir-d-entreprendre-10980,Désir d’entreprendre,Business
https://www.class-central.com/course/independent-product-management-for-journalists-10147,Product Management for Journalists,Business
https://www.class-central.com/course/futurelearn-supply-chains-in-practice-how-things-get-to-you-6884,Supply Chains in Practice: How Things Get to You,Business
https://www.class-central.com/course/edx-circular-economy-7311,Circular Economy,Business
https://www.class-central.com/course/futurelearn-transformation-digitale-des-services-et-des-entreprises-7149,Transformation digitale des services et des entreprises,Business
https://www.class-central.com/course/futurelearn-digital-transformation-of-businesses-and-services-7150,Digital Transformation of Businesses and Services,Business
https://www.class-central.com/course/futurelearn-online-business-digital-marketing-for-success-6371,Online Business: Digital Marketing for Success,Business
https://www.class-central.com/course/futurelearn-digital-leadership-creating-value-through-technology-4674,Digital Leadership: Creating Value Through Technology,Business
https://www.class-central.com/course/futurelearn-epargner-et-investir-6130,Epargner et Investir,Business
https://www.class-central.com/course/edx-leadership-for-engineers-4672,Leadership for Engineers,Business
https://www.class-central.com/course/france-universite-numerique-parfums-de-l-art-de-sentir-au-marketing-sensoriel-10998,Parfums : de l'art de sentir au marketing sensoriel,Business
https://www.class-central.com/course/futurelearn-business-process-management-an-introduction-to-process-thinking-6529,Business Process Management: an Introduction to Process Thinking,Business
https://www.class-central.com/course/miriadax-validacion-del-modelo-de-negocio-9965,Validación del modelo de negocio,Business
https://www.class-central.com/course/miriadax-gestion-turistica-el-valor-de-la-informacion-9964,Gestión Turística: El valor de la Información,Business
https://www.class-central.com/course/coursera-corporate-strategy-5252,Corporate Strategy,Business
https://www.class-central.com/course/france-universite-numerique-le-tourisme-culturel-aujourd-hui-quels-enjeux-11014,Le tourisme culturel aujourd'hui : quels enjeux ?,Business
https://www.class-central.com/course/open-education-by-blackboard-p2p-en-el-sector-turistico-9017,P2P en el sector turístico,Business
https://www.class-central.com/course/open-education-by-blackboard-fintech-la-banca-del-futuro-9014,Fintech. La banca del futuro,Business
https://www.class-central.com/course/futurelearn-transmedia-storytelling-4844,Transmedia Storytelling,Business
